Date,Open,High,Low,Close,Volume
2020-11-27,13.334296236692607,13.366697596568027,13.130418388060725,13.220891952514648,167276000
2020-11-30,13.224631860632945,13.371683021841918,12.932772409512914,13.360715866088867,286952000
2020-12-01,13.451188755774265,13.487577650555359,13.187991311158573,13.349249839782715,296948000
2020-12-02,13.30986985261737,13.631886804695778,13.193973604108402,13.503279685974121,283360000
2020-12-03,13.55014897913775,13.622449912344821,13.292360421202206,13.359175682067871,199520000
2020-12-04,13.411528937723741,13.522723155473356,13.351943589738001,13.520977973937988,202244000
2020-12-07,13.563864566313981,13.693507355428642,13.462893171861975,13.56934928894043,223244000
2020-12-08,13.547657637897526,13.561369918030191,13.244991722634671,13.31330394744873,271920000
2020-12-09,13.263939141754832,13.377126792285601,12.832877299434081,12.8952054977417,401300000
2020-12-10,12.833627308736657,13.032828201028439,12.81418017813656,12.936593055725098,207764000
2020-12-11,12.931605898725499,12.984211487021058,12.78775249231432,12.977479934692383,209264000
2020-12-14,13.05202320769895,13.351946267194858,13.041552116386985,13.27216625213623,270156000
2020-12-15,13.402806834534603,13.426990207111126,13.150502967637742,13.323775291442871,193016000
2020-12-16,13.385604082057556,13.40031401679967,13.176181289004699,13.206099510192871,223116000
2020-12-17,13.330008033914774,13.342723611361109,13.14227589521306,13.30457878112793,231384000
2020-12-18,13.34222373459072,13.368152289041408,13.034572396275758,13.235518455505371,342064000
2020-12-21,13.038810902481204,13.333249277123658,12.931855491448975,13.295602798461914,302332000
2020-12-22,13.28263933889493,13.30058951211129,13.018118229033087,13.241751670837402,185580000
2020-12-23,13.219561371315317,13.238509197227785,12.969251869856985,12.973489761352539,179144000
2020-12-24,13.001412982671118,13.096401290342365,12.903184437865837,12.958032608032227,97884000
2020-12-28,13.026594766213018,13.026594766213018,12.728167672465434,12.864541053771973,212564000
2020-12-29,12.889473532385182,13.036568140483066,12.806950665901793,12.907672882080078,170372000
2020-12-30,12.954543292106099,13.177429208002605,12.86130110996343,13.10961627960205,225396000
2020-12-31,13.10039051897173,13.114850326350101,12.879498986368441,13.01911449432373,192424000
2021-01-04,13.06822839837125,13.614971541756363,12.926867712421455,13.077452659606934,560640000
2021-01-05,13.063739906567823,13.406544978569977,13.051025281968446,13.367901802062988,322760000
2021-01-06,13.186154937221913,13.208593129131398,12.551405089053157,12.579826354980469,580424000
2021-01-07,12.931856295126039,13.340979313282,12.851079561663786,13.307321548461914,461480000
2021-01-08,13.325769270287896,13.384107803205216,13.006149889792127,13.240254402160645,292528000
2021-01-11,13.381864913182376,13.922625030648138,13.325769911241851,13.584057807922363,518344000
2021-01-12,13.714697138465636,13.716692447420863,13.308317946514132,13.447683334350586,291476000
2021-01-13,13.452919325025922,13.587548473937822,13.34820839879639,13.49455451965332,210028000
2021-01-14,13.53768526071532,13.562366985194982,13.144269871017764,13.163965225219727,283120000
2021-01-15,13.191638823831939,13.288621489742575,12.813182548933598,12.824151992797852,277780000
2021-01-19,12.98046965013086,13.058006130746405,12.808693348790966,12.989445686340332,226188000
2021-01-20,13.075709424179557,13.39358365748199,13.020861249221939,13.329011917114258,258572000
2021-01-21,13.38161577620076,13.960769900780255,13.21657100711801,13.829381942749023,337780000
2021-01-22,13.70223306598084,13.803703761769464,13.589792925099978,13.674808502197266,246820000
2021-01-25,13.743865597572096,13.790487156750563,13.200114475431374,13.615718841552734,251112000
2021-01-26,13.543169347286403,13.607242728216683,13.350700028651303,13.398319244384766,163980000
2021-01-27,13.193635033090423,13.196377869967808,12.758584393690919,12.882244110107422,371272000
2021-01-28,12.96052533062159,13.303081235490758,12.924873214198879,13.015124320983887,228316000
2021-01-29,13.039057032451373,13.29809335280562,12.876006656363971,12.954041481018066,271552000
2021-02-01,13.017371745312001,13.234273651790774,12.867285117537806,13.200616836547852,217204000
2021-02-02,13.361917906856638,13.534690899280989,13.24897849422142,13.51948356628418,220440000
2021-02-03,13.598517340812304,13.893455005939776,13.479346611084063,13.493308067321777,245408000
2021-02-04,13.493805954300223,13.635914172427226,13.30108745905453,13.626689910888672,201340000
2021-02-05,13.68727279952196,13.699489073194439,13.508514810660003,13.553640365600586,169152000
2021-02-08,13.689516798307066,14.433964843253122,13.689516798307066,14.39906120300293,434624000
2021-02-09,14.301329248326892,14.543162957851855,14.183404405717019,14.224042892456055,287560000
2021-02-10,14.423493930171468,14.864029232450724,14.302078715343187,14.723666191101074,485352000
2021-02-11,14.939071360802533,15.23026850354119,14.883973069358756,15.208827018737793,450828000
2021-02-12,15.008629019951075,15.249215882257298,14.734384400935465,14.920123100280762,374756000
2021-02-16,15.022840232213433,15.330243317157914,14.908904108731424,15.288108825683594,321960000
2021-02-17,15.129299373691124,15.181655791032563,14.739374311202369,14.865028381347656,274756000
2021-02-18,14.688515866639124,14.832369296463497,14.53493887052344,14.788241386413574,233868000
2021-02-19,14.983200582071147,15.135281542586627,14.805939546070965,14.885470390319824,271724000
2021-02-22,14.73413490921837,15.091649894868079,14.285621296599976,14.31628704071045,325884000
2021-02-23,14.036560433142531,14.199611797390215,13.352695375792258,14.103127479553223,391780000
2021-02-24,14.083930445946981,14.466874752951664,13.718187832909049,14.459145545959473,448320000
2021-02-25,14.006892084424166,14.335237389749665,13.179922110478243,13.270920753479004,824436000
2021-02-26,13.71469638167772,13.816416237507147,13.324273025541691,13.676801681518555,500932000
2021-03-01,13.836863681156986,13.886726443191591,13.515998343415026,13.803705215454102,353184000
2021-03-02,13.861789499010998,13.882233328557609,13.359175248617808,13.369397163391113,264116000
2021-03-03,13.389345841845765,13.414525920021216,12.763570112957732,12.769554138183594,377592000
2021-03-04,12.765564152325203,12.939335789618218,12.050534974127624,12.336247444152832,573344000
2021-03-05,12.51550188802097,12.51550188802097,11.647145039370162,12.427245140075684,542840000
2021-03-08,12.415777785743494,12.43696914640558,11.534706213600625,11.561383247375488,543112000
2021-03-09,12.101080314395196,12.586410212706602,12.03025094944772,12.490142822265625,521824000
2021-03-10,12.809623139684142,12.948787357967568,12.427544694009546,12.438268661499023,384376000
2021-03-11,12.91886108212724,13.014880178411804,12.703879381185656,12.96225643157959,299916000
2021-03-12,12.617836764895445,12.857758928939543,12.559727352850821,12.825087547302246,243964000
