Date,Open,High,Low,Close,Volume
2020-11-26,,,,,
2020-11-27,107.14940031021085,107.45679479063351,106.34139004718641,106.46434783935547,5983600.0
2020-11-30,105.39287272923086,106.02523103771799,103.43431889603869,103.53092956542969,14411800.0
2020-12-01,105.69147562273541,106.7805400596731,105.06790197131194,105.16451263427734,12668900.0
2020-12-02,105.12936056723274,107.42165548988834,104.75170260332827,107.18452453613281,10811300.0
2020-12-03,107.01766591265982,107.0527976702939,105.70903976910405,106.48191833496094,12904400.0
2020-12-04,107.57097780211105,108.28237743476234,106.87714069712514,107.44801330566406,13583700.0
2020-12-07,106.40289298902607,107.29872949166266,105.57731331157962,107.04402923583984,9724300.0
2020-12-08,106.30624922817586,107.43922310287311,106.06033366480527,107.1493911743164,9592100.0
2020-12-09,108.17698442118571,108.29116430583096,105.77930065339983,106.31504821777344,13073900.0
2020-12-10,105.38408163760678,106.07791881118719,105.00642359884017,105.62999725341797,13668400.0
2020-12-11,104.46188324818549,105.41041381726899,103.96126747258415,105.00640869140625,9981600.0
2020-12-14,106.56974204702378,106.64000556075463,103.73292136229018,103.89979553222656,12112400.0
2020-12-15,104.76929103197196,106.18331250244727,104.1808491456916,105.67391204833984,12590200.0
2020-12-16,105.65634332873518,106.34139583688788,105.26990070333726,105.9813003540039,11169400.0
2020-12-17,106.49947848327389,106.66634594193552,105.0239782919416,105.10301971435547,11618000.0
2020-12-18,104.6375560472312,105.2874768827331,103.87345531176794,104.5848617553711,28954800.0
2020-12-21,108.17697860777265,109.78422121452054,106.35016755859573,108.51072692871094,28323600.0
2020-12-22,108.37020539677519,108.48437858036873,106.80687907962962,106.85957336425781,11788200.0
2020-12-23,107.83444784336706,111.11918972791383,107.45678987022714,109.84569549560547,14973200.0
2020-12-24,109.86327146056314,110.26728332369215,108.5282981716898,109.36265563964844,4164900.0
2020-12-28,110.50439904039617,111.2333678352268,109.5997781820699,110.08282470703125,8072600.0
2020-12-29,110.83817124269342,110.90843476776945,109.68763449754219,109.79302978515625,8389200.0
2020-12-30,110.21459128707343,110.53077043129548,109.69641289558061,110.10041809082031,7398000.0
2020-12-31,109.86327162037045,111.8306098498949,109.62614063146492,111.60225677490234,8580200.0
2021-01-01,,,,,
2021-01-04,111.97990845332896,112.29608755442943,109.59100266754638,110.54832458496094,16819900.0
2021-01-05,110.56601044653497,111.72483955106856,109.48679874945127,111.14984893798828,13731200.0
2021-01-06,114.89170949331846,117.44819977533642,113.12250494371787,116.36898803710938,24909100.0
2021-01-07,120.0312236276266,122.24272081732299,119.35007871378596,120.19044494628906,21940400.0
2021-01-08,120.27893324171778,120.61508519818604,118.6424196091236,120.32316589355469,12035100.0
2021-01-11,119.04930707792968,122.25155038646868,118.63354456574953,122.11886596679688,15937900.0
2021-01-12,123.3484433626171,125.31225353216946,122.80883762237245,124.0384292602539,18033500.0
2021-01-13,122.59654744751205,124.54266215547395,122.16310266358323,124.15345001220703,14816800.0
2021-01-14,124.27727119640225,126.27645931830816,123.84381299168575,124.87879180908203,18565600.0
2021-01-15,121.57042222209964,125.30343071747929,121.1988922981212,122.64079284667969,27881000.0
2021-01-18,,,,,
2021-01-19,123.71999993969008,124.46305975965032,121.91542416294266,122.11002349853516,19843800.0
2021-01-20,121.91542879518516,122.22503031631156,119.81007906072952,120.27891540527344,16028800.0
2021-01-21,120.03122524897529,120.44698780608682,118.81932909198215,119.27046966552734,13411700.0
2021-01-22,117.37745871591012,118.89011564356089,116.94400029036045,118.35050964355469,12933200.0
2021-01-25,116.89088758931824,117.80202329451,115.05092042311257,116.8731918334961,14212800.0
2021-01-26,117.43050214844165,117.80203206091376,116.1832144793445,116.39552307128906,11307800.0
2021-01-27,114.6351571627635,114.86516149325641,112.65365770745103,113.10480499267578,17603900.0
2021-01-28,114.90938973310611,116.91743298095949,114.10441500637081,115.09516143798828,13761800.0
2021-01-29,116.05054332548822,116.5193797090131,113.3967463630866,113.82135009765625,14808100.0
2021-02-01,114.46709217939566,115.05978532013303,113.65326281172365,114.66170501708984,11080700.0
2021-02-02,116.71400532882518,118.88127038552952,116.07709290836934,118.1912841796875,12253600.0
2021-02-03,118.22663579290578,120.09313998351618,118.10279248870022,119.54469299316406,10600800.0
2021-02-04,119.83660041449413,122.65847274377289,119.83660041449413,122.29578399658203,12419500.0
